period,subject,group,profit,totalprofit,participate,type,direction1,prediction1a,prediction1b,prediction1c,prediction1d,timeokplayer1chooseok,direction2,prediction2a,prediction2b,prediction2c,prediction2d,timeokplayer2chooseok,choice1,choice2,p1a,p1b,p1c,p1d,p2a,p2b,p2c,p2d,profit1,belprofit1,profit2,belprofit2,position,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,n1,n2,n3,n4,direction,predictionA,predictionB,predictionC,predictionD,period10,session,stableID,hi_payID,UCSC_ID
19,2,1,97.3,1529.6,1,2,0,0,0,0,0,0,3,10,40,40,10,25,1,3,.3,.3,.1,.3,.1,.4,.4,.1,20,6.6,90,7.3,24,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,3,10,40,40,10,2,11,1,1,0
19,3,4,28.125,1125.425,0,1,2,0,25,25,50,-1,0,0,0,0,0,0,2,3,0,.25,.25,.5,.2,.2,.15,.45,20,8.125,90,4.975,34,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,2,0,25,25,50,2,11,1,1,0
19,4,2,96.6,1076.325,0,1,3,30,30,30,10,20,0,0,0,0,0,0,3,2,.3,.3,.3,.1,0,0,.4,.6,90,6.6,20,8.4,43,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,3,30,30,30,10,2,11,1,1,0
19,5,6,24.575,1261.4,0,1,1,40,0,45,15,6,0,0,0,0,0,0,1,3,.4,0,.45,.15,0,.5,0,.5,20,4.575,90,7.5,24,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,1,40,0,45,15,2,11,1,1,0
19,6,2,28.4,1350.1,1,2,0,0,0,0,0,0,2,0,0,40,60,1,3,2,.3,.3,.3,.1,0,0,.4,.6,90,6.6,20,8.4,43,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,2,0,0,40,60,2,11,1,1,0
19,7,5,92.5,1170.275,0,1,3,50,50,0,0,13,0,0,0,0,0,0,3,2,.5,.5,0,0,.1,.2,.2,.5,90,2.5,20,8.3,43,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,3,50,50,0,0,2,11,1,1,0
19,8,4,94.975,1114.225,1,2,0,0,0,0,0,0,3,20,20,15,45,17,2,3,0,.25,.25,.5,.2,.2,.15,.45,20,8.125,90,4.975,34,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,3,20,20,15,45,2,11,1,1,0
19,9,3,96.675,1329.475,0,1,3,15,30,25,30,15,0,0,0,0,0,0,3,1,.15,.3,.25,.3,.1,.1,.3,.5,90,6.675,20,8.2,42,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,3,15,30,25,30,2,11,1,1,0
19,10,6,97.5,1086.8,1,2,0,0,0,0,0,0,3,0,50,0,50,12,1,3,.4,0,.45,.15,0,.5,0,.5,20,4.575,90,7.5,24,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,3,0,50,0,50,2,11,1,1,0
19,11,5,28.3,1315.05,1,2,0,0,0,0,0,0,2,10,20,20,50,7,3,2,.5,.5,0,0,.1,.2,.2,.5,90,2.5,20,8.3,43,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,2,10,20,20,50,2,11,1,1,0
19,12,3,28.2,970.94,1,2,0,0,0,0,0,0,1,10,10,30,50,6,3,1,.15,.3,.25,.3,.1,.1,.3,.5,90,6.675,20,8.2,42,1,3,3,2,3,1,3,2,1,3,2,3,0,3,3,6,1,10,10,30,50,2,11,1,1,0
20,1,6,96.025,1577.2,0,1,3,40,25,25,10,6,0,0,0,0,0,0,3,2,.4,.25,.25,.1,0,0,0,1,90,6.025,20,10,43,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,40,25,25,10,2,11,1,1,0
20,2,3,4.3,1533.9,0,1,3,10,40,40,10,23,0,0,0,0,0,0,3,3,.1,.4,.4,.1,.5,.5,0,0,0,4.3,0,2.5,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,10,40,40,10,2,11,1,1,0
20,3,2,25.625,1151.05,0,1,2,0,25,50,25,10,0,0,0,0,0,0,2,3,0,.25,.5,.25,.5,.5,0,0,20,5.625,90,2.5,34,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,2,0,25,50,25,2,11,1,1,0
20,4,5,2.8,1079.125,0,1,3,60,20,20,0,15,0,0,0,0,0,0,3,3,.6,.2,.2,0,.3,0,.3,.4,0,2.8,0,7.3,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,60,20,20,0,2,11,1,1,0
20,5,5,7.3,1268.7,1,2,0,0,0,0,0,0,3,30,0,30,40,4,3,3,.6,.2,.2,0,.3,0,.3,.4,0,2.8,0,7.3,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,30,0,30,40,2,11,1,1,0
20,6,3,2.5,1352.6,1,2,0,0,0,0,0,0,3,50,50,0,0,16,3,3,.1,.4,.4,.1,.5,.5,0,0,0,4.3,0,2.5,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,50,50,0,0,2,11,1,1,0
20,7,2,92.5,1262.775,1,2,0,0,0,0,0,0,3,50,50,0,0,17,2,3,0,.25,.5,.25,.5,.5,0,0,20,5.625,90,2.5,34,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,50,50,0,0,2,11,1,1,0
20,8,4,8.65,1122.875,0,1,3,15,15,15,55,13,0,0,0,0,0,0,3,3,.15,.15,.15,.55,.1,.1,.4,.4,0,8.65,0,7.3,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,15,15,15,55,2,11,1,1,0
20,9,1,6.7,1336.175,0,1,3,30,20,20,30,18,0,0,0,0,0,0,3,3,.3,.2,.2,.3,0,0,0,1,0,6.7,0,10,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,30,20,20,30,2,11,1,1,0
20,10,1,10,1096.8,1,2,0,0,0,0,0,0,3,0,0,0,100,18,3,3,.3,.2,.2,.3,0,0,0,1,0,6.7,0,10,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,0,0,0,100,2,11,1,1,0
20,11,6,30,1345.05,1,2,0,0,0,0,0,0,2,0,0,0,100,12,3,2,.4,.25,.25,.1,0,0,0,1,90,6.025,20,10,43,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,2,0,0,0,100,2,11,1,1,0
20,12,4,7.3,978.24,1,2,0,0,0,0,0,0,3,10,10,40,40,13,3,3,.15,.15,.15,.55,.1,.1,.4,.4,0,8.65,0,7.3,44,3,2,3,3,3,3,3,3,3,3,3,2,0,0,2,10,3,10,10,40,40,2,11,1,1,0
21,1,5,93.4,1670.6,0,1,3,10,10,10,70,1,0,0,0,0,0,0,3,1,.1,.1,.1,.7,.8,.2,0,0,90,3.4,20,1.6,42,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,3,10,10,10,70,3,11,1,1,0
21,2,1,96.25,1630.15,0,1,3,25,25,25,25,22,0,0,0,0,0,0,3,0,.25,.25,.25,.25,.3,.4,0,.3,90,6.25,20,6.3,41,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,3,25,25,25,25,3,11,1,1,0
21,3,3,6.25,1157.3,0,1,2,25,25,25,25,15,0,0,0,0,0,0,2,0,.25,.25,.25,.25,.35,0,.35,.3,0,6.25,150,6.825,31,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,2,25,25,25,25,3,11,1,1,0
21,4,5,21.6,1100.725,1,2,0,0,0,0,0,0,1,80,20,0,0,22,3,1,.1,.1,.1,.7,.8,.2,0,0,90,3.4,20,1.6,42,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,1,80,20,0,0,3,11,1,1,0
21,5,3,156.825,1425.525,1,2,0,0,0,0,0,0,0,35,0,35,30,3,2,0,.25,.25,.25,.25,.35,0,.35,.3,0,6.25,150,6.825,31,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,0,35,0,35,30,3,11,1,1,0
21,6,1,26.3,1378.9,1,2,0,0,0,0,0,0,0,30,40,0,30,11,3,0,.25,.25,.25,.25,.3,.4,0,.3,90,6.25,20,6.3,41,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,0,30,40,0,30,3,11,1,1,0
21,7,6,2.225,1265,0,1,0,5,5,10,80,8,0,0,0,0,0,0,0,1,.05,.05,.1,.8,.2,0,.2,.6,0,2.225,150,4.8,12,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,0,5,5,10,80,3,11,1,1,0
21,8,2,95.7,1218.575,0,1,3,20,20,30,30,26,0,0,0,0,0,0,3,0,.2,.2,.3,.3,.25,.25,.25,.25,90,5.7,20,6.25,41,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,3,20,20,30,30,3,11,1,1,0
21,9,2,26.25,1362.425,1,2,0,0,0,0,0,0,0,25,25,25,25,19,3,0,.2,.2,.3,.3,.25,.25,.25,.25,90,5.7,20,6.25,41,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,0,25,25,25,25,3,11,1,1,0
21,10,4,90,1186.8,0,1,3,0,0,0,100,20,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,90,0,20,10,42,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,3,0,0,0,100,3,11,1,1,0
21,11,4,30,1375.05,1,2,0,0,0,0,0,0,1,0,0,0,100,19,3,1,0,0,0,1,0,0,0,1,90,0,20,10,42,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,1,0,0,0,100,3,11,1,1,0
21,12,6,154.8,1133.04,1,2,0,0,0,0,0,0,1,20,0,20,60,6,0,1,.05,.05,.1,.8,.2,0,.2,.6,0,2.225,150,4.8,12,3,3,2,3,3,0,0,0,0,1,1,1,4,3,1,4,1,20,0,20,60,3,11,1,1,0
22,1,3,25.3,1695.9,0,1,2,20,50,10,20,13,0,0,0,0,0,0,2,3,.2,.5,.1,.2,0,0,0,1,20,5.3,90,0,34,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,2,20,50,10,20,3,11,1,1,0
22,2,4,94.3,1724.45,0,1,3,10,40,40,10,23,0,0,0,0,0,0,3,0,.1,.4,.4,.1,0,0,.5,.5,90,4.3,20,7.5,41,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,3,10,40,40,10,3,11,1,1,0
22,3,2,66.25,1223.55,0,1,1,25,25,25,25,1,0,0,0,0,0,0,1,1,.25,.25,.25,.25,.1,0,.5,.4,60,6.25,60,2.9,22,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,1,25,25,25,25,3,11,1,1,0
22,4,6,29.1,1129.825,0,1,0,30,0,0,70,11,0,0,0,0,0,0,0,3,.3,0,0,.7,.2,.2,.2,.4,20,9.1,90,5.6,14,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,0,30,0,0,70,3,11,1,1,0
22,5,2,62.9,1488.425,1,2,0,0,0,0,0,0,1,10,0,50,40,0,1,1,.25,.25,.25,.25,.1,0,.5,.4,60,6.25,60,2.9,22,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,1,10,0,50,40,3,11,1,1,0
22,6,5,67.5,1446.4,0,1,0,50,0,0,50,14,0,0,0,0,0,0,0,0,.5,0,0,.5,.15,.05,.3,.5,60,7.5,60,4.675,11,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,0,50,0,0,50,3,11,1,1,0
22,7,1,97.5,1362.5,0,1,3,50,50,0,0,16,0,0,0,0,0,0,3,1,.5,.5,0,0,.1,.1,.5,.3,90,7.5,20,6.2,42,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,3,50,50,0,0,3,11,1,1,0
22,8,6,95.6,1314.175,1,2,0,0,0,0,0,0,3,20,20,20,40,22,0,3,.3,0,0,.7,.2,.2,.2,.4,20,9.1,90,5.6,14,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,3,20,20,20,40,3,11,1,1,0
22,9,5,64.675,1427.1,1,2,0,0,0,0,0,0,0,15,5,30,50,11,0,0,.5,0,0,.5,.15,.05,.3,.5,60,7.5,60,4.675,11,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,0,15,5,30,50,3,11,1,1,0
22,10,1,26.2,1213,1,2,0,0,0,0,0,0,1,10,10,50,30,11,3,1,.5,.5,0,0,.1,.1,.5,.3,90,7.5,20,6.2,42,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,1,10,10,50,30,3,11,1,1,0
22,11,3,90,1465.05,1,2,0,0,0,0,0,0,3,0,0,0,100,24,2,3,.2,.5,.1,.2,0,0,0,1,20,5.3,90,0,34,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,3,0,0,0,100,3,11,1,1,0
22,12,4,27.5,1160.54,1,2,0,0,0,0,0,0,0,0,0,50,50,6,3,0,.1,.4,.4,.1,0,0,.5,.5,90,4.3,20,7.5,41,3,1,2,3,0,0,1,1,3,0,0,3,4,3,1,4,0,0,0,50,50,3,11,1,1,0
23,1,1,156.675,1852.575,0,1,1,30,25,15,30,9,0,0,0,0,0,0,1,0,.3,.25,.15,.3,.4,.3,.3,0,150,6.675,0,6.3,21,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,1,30,25,15,30,3,11,1,1,0
23,2,6,3.95,1728.4,0,1,3,25,35,35,5,-1,0,0,0,0,0,0,3,3,.25,.35,.35,.05,.25,.3,.2,.25,0,3.95,0,6.225,44,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,3,25,35,35,5,3,11,1,1,0
23,3,5,156.25,1379.8,0,1,2,25,25,25,25,5,0,0,0,0,0,0,2,1,.25,.25,.25,.25,.7,0,0,.3,150,6.25,0,2.1,32,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,2,25,25,25,25,3,11,1,1,0
23,4,1,6.3,1136.125,1,2,0,0,0,0,0,0,0,40,30,30,0,-6,1,0,.3,.25,.15,.3,.4,.3,.3,0,150,6.675,0,6.3,21,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,0,40,30,30,0,3,11,1,1,0
23,5,3,3.3,1491.725,0,1,0,30,0,40,30,6,0,0,0,0,0,0,0,1,.3,0,.4,.3,0,.2,.4,.4,0,3.3,150,3.2,12,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,0,30,0,40,30,3,11,1,1,0
23,6,4,4.6,1451,0,1,0,30,10,30,30,4,0,0,0,0,0,0,0,1,.3,.1,.3,.3,.4,.1,.1,.4,0,4.6,150,7.3,12,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,0,30,10,30,30,3,11,1,1,0
23,7,2,22.5,1385,0,1,1,50,50,0,0,1,0,0,0,0,0,0,1,3,.5,.5,0,0,.15,.15,.15,.55,20,2.5,90,4.65,24,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,1,50,50,0,0,3,11,1,1,0
23,8,6,6.225,1320.4,1,2,0,0,0,0,0,0,3,25,30,20,25,16,3,3,.25,.35,.35,.05,.25,.3,.2,.25,0,3.95,0,6.225,44,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,3,25,30,20,25,3,11,1,1,0
23,9,2,94.65,1521.75,1,2,0,0,0,0,0,0,3,15,15,15,55,14,1,3,.5,.5,0,0,.15,.15,.15,.55,20,2.5,90,4.65,24,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,3,15,15,15,55,3,11,1,1,0
23,10,4,157.3,1370.3,1,2,0,0,0,0,0,0,1,40,10,10,40,21,0,1,.3,.1,.3,.3,.4,.1,.1,.4,0,4.6,150,7.3,12,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,1,40,10,10,40,3,11,1,1,0
23,11,3,153.2,1618.25,1,2,0,0,0,0,0,0,1,0,20,40,40,5,0,1,.3,0,.4,.3,0,.2,.4,.4,0,3.3,150,3.2,12,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,1,0,20,40,40,3,11,1,1,0
23,12,5,2.1,1162.64,1,2,0,0,0,0,0,0,1,70,0,0,30,19,2,1,.25,.25,.25,.25,.7,0,0,.3,150,6.25,0,2.1,32,1,1,0,0,2,3,0,3,1,1,1,3,3,5,1,3,1,70,0,0,30,3,11,1,1,0
24,1,5,5.6,1858.175,0,1,1,20,40,20,20,13,0,0,0,0,0,0,1,2,.2,.4,.2,.2,.3,.1,.3,.3,0,5.6,150,4.6,23,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,1,20,40,20,20,3,11,1,1,0
24,2,2,97.05,1825.45,0,1,3,15,35,35,15,21,0,0,0,0,0,0,3,2,.15,.35,.35,.15,.2,.4,0,.4,90,7.05,20,7.2,43,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,3,15,35,35,15,3,11,1,1,0
24,3,6,66.25,1446.05,0,1,0,25,25,25,25,12,0,0,0,0,0,0,0,0,.25,.25,.25,.25,.2,.2,.6,0,60,6.25,60,4.8,11,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,0,25,25,25,25,3,11,1,1,0
24,4,6,64.8,1200.925,1,2,0,0,0,0,0,0,0,20,20,60,0,17,0,0,.25,.25,.25,.25,.2,.2,.6,0,60,6.25,60,4.8,11,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,0,20,20,60,0,3,11,1,1,0
24,5,5,154.6,1646.325,1,2,0,0,0,0,0,0,2,30,10,30,30,3,1,2,.2,.4,.2,.2,.3,.1,.3,.3,0,5.6,150,4.6,23,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,2,30,10,30,30,3,11,1,1,0
24,6,4,66.3,1517.3,0,1,1,0,30,40,30,13,0,0,0,0,0,0,1,1,0,.3,.4,.3,.1,.4,.4,.1,60,6.3,60,7.3,22,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,1,0,30,40,30,3,11,1,1,0
24,7,3,2.5,1387.5,0,1,3,50,50,0,0,9,0,0,0,0,0,0,3,3,.5,.5,0,0,.24,.1,.16,.5,0,2.5,0,8.284,44,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,3,50,50,0,0,3,11,1,1,0
24,8,1,94.275,1414.675,0,1,3,25,10,15,50,14,0,0,0,0,0,0,3,1,.25,.1,.15,.5,.2,.2,.4,.2,90,4.275,20,5.6,42,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,3,25,10,15,50,3,11,1,1,0
24,9,3,8.284,1530.034,1,2,0,0,0,0,0,0,3,24,10,16,50,6,3,3,.5,.5,0,0,.24,.1,.16,.5,0,2.5,0,8.284,44,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,3,24,10,16,50,3,11,1,1,0
24,10,4,67.3,1437.6,1,2,0,0,0,0,0,0,1,10,40,40,10,16,1,1,0,.3,.4,.3,.1,.4,.4,.1,60,6.3,60,7.3,22,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,1,10,40,40,10,3,11,1,1,0
24,11,1,25.6,1643.85,1,2,0,0,0,0,0,0,1,20,20,40,20,1,3,1,.25,.1,.15,.5,.2,.2,.4,.2,90,4.275,20,5.6,42,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,1,20,20,40,20,3,11,1,1,0
24,12,2,27.2,1189.84,1,2,0,0,0,0,0,0,2,20,40,0,40,7,3,2,.15,.35,.35,.15,.2,.4,0,.4,90,7.05,20,7.2,43,3,3,3,1,1,0,1,2,3,1,2,0,2,4,2,4,2,20,40,0,40,3,11,1,1,0
25,1,2,27.05,1885.225,0,1,2,15,35,15,35,16,0,0,0,0,0,0,2,3,.15,.35,.15,.35,.25,.25,.5,0,20,7.05,90,8.125,34,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,2,15,35,15,35,3,11,1,1,0
25,2,3,5.05,1830.5,0,1,3,15,35,35,15,21,0,0,0,0,0,0,3,3,.15,.35,.35,.15,.25,.25,.1,.4,0,5.05,0,7.525,44,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,3,15,35,35,15,3,11,1,1,0
25,3,2,98.125,1544.175,1,2,0,0,0,0,0,0,3,25,25,50,0,-5,2,3,.15,.35,.15,.35,.25,.25,.5,0,20,7.05,90,8.125,34,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,3,25,25,50,0,3,11,1,1,0
25,4,5,23.7,1224.625,0,1,1,60,30,0,10,11,0,0,0,0,0,0,1,3,.6,.3,0,.1,.3,.1,.2,.4,20,3.7,90,4.5,24,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,1,60,30,0,10,3,11,1,1,0
25,5,6,25.7,1672.025,0,1,1,30,30,20,20,1,0,0,0,0,0,0,1,3,.3,.3,.2,.2,.1,.1,.1,.7,20,5.7,90,3.4,24,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,1,30,30,20,20,3,11,1,1,0
25,6,1,96.3,1613.6,0,1,3,30,30,40,0,4,0,0,0,0,0,0,3,1,.3,.3,.4,0,.1,.4,.1,.4,90,6.3,20,7.3,42,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,3,30,30,40,0,3,11,1,1,0
25,7,4,157.5,1545,0,1,2,50,50,0,0,15,0,0,0,0,0,0,2,1,.5,.5,0,0,.3,.2,.3,.2,150,7.5,0,6.7,32,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,2,50,50,0,0,3,11,1,1,0
25,8,5,94.5,1509.175,1,2,0,0,0,0,0,0,3,30,10,20,40,18,1,3,.6,.3,0,.1,.3,.1,.2,.4,20,3.7,90,4.5,24,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,3,30,10,20,40,3,11,1,1,0
25,9,3,7.525,1537.56,1,2,0,0,0,0,0,0,3,25,25,10,40,17,3,3,.15,.35,.35,.15,.25,.25,.1,.4,0,5.05,0,7.525,44,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,3,25,25,10,40,3,11,1,1,0
25,10,1,27.3,1464.9,1,2,0,0,0,0,0,0,1,10,40,10,40,21,3,1,.3,.3,.4,0,.1,.4,.1,.4,90,6.3,20,7.3,42,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,1,10,40,10,40,3,11,1,1,0
25,11,4,6.7,1650.55,1,2,0,0,0,0,0,0,1,30,20,30,20,17,2,1,.5,.5,0,0,.3,.2,.3,.2,150,7.5,0,6.7,32,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,1,30,20,30,20,3,11,1,1,0
25,12,6,93.4,1283.24,1,2,0,0,0,0,0,0,3,10,10,10,70,17,1,3,.3,.3,.2,.2,.1,.1,.1,.7,20,5.7,90,3.4,24,3,2,3,2,1,1,1,3,3,1,3,3,0,4,2,6,3,10,10,10,70,3,11,1,1,0
26,1,4,27.3,1912.525,0,1,2,10,40,10,40,16,0,0,0,0,0,0,2,3,.1,.4,.1,.4,0,.45,.3,.25,20,7.3,90,6.225,34,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,2,10,40,10,40,3,11,1,1,0
26,2,1,97.05,1927.55,0,1,3,15,35,35,15,22,0,0,0,0,0,0,3,1,.15,.35,.35,.15,.05,.4,.05,.5,90,7.05,20,7.925,42,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,3,15,35,35,15,3,11,1,1,0
26,3,3,158.125,1702.3,0,1,2,25,50,25,0,15,0,0,0,0,0,0,2,1,.25,.5,.25,0,.5,.5,0,0,150,8.125,0,2.5,32,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,2,25,50,25,0,3,11,1,1,0
26,4,6,26.4,1251.025,0,1,1,60,0,0,40,12,0,0,0,0,0,0,1,3,.6,0,0,.4,.5,.5,0,0,20,6.4,90,7.5,24,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,1,60,0,0,40,3,11,1,1,0
26,5,2,65.7,1737.725,0,1,1,30,20,30,20,0,0,0,0,0,0,0,1,1,.3,.2,.3,.2,.2,.5,.2,.1,60,5.7,60,8.3,22,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,1,30,20,30,20,3,11,1,1,0
26,6,6,97.5,1711.1,1,2,0,0,0,0,0,0,3,50,50,0,0,23,1,3,.6,0,0,.4,.5,.5,0,0,20,6.4,90,7.5,24,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,3,50,50,0,0,3,11,1,1,0
26,7,3,2.5,1547.5,1,2,0,0,0,0,0,0,1,50,50,0,0,11,2,1,.25,.5,.25,0,.5,.5,0,0,150,8.125,0,2.5,32,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,1,50,50,0,0,3,11,1,1,0
26,8,5,96.225,1605.4,0,1,3,25,25,20,30,12,0,0,0,0,0,0,3,1,.25,.25,.2,.3,.3,.2,.3,.2,90,6.225,20,5.7,42,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,3,25,25,20,30,3,11,1,1,0
26,9,4,96.225,1633.784,1,2,0,0,0,0,0,0,3,0,45,30,25,15,2,3,.1,.4,.1,.4,0,.45,.3,.25,20,7.3,90,6.225,34,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,3,0,45,30,25,3,11,1,1,0
26,10,1,27.925,1492.825,1,2,0,0,0,0,0,0,1,5,40,5,50,5,3,1,.15,.35,.35,.15,.05,.4,.05,.5,90,7.05,20,7.925,42,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,1,5,40,5,50,3,11,1,1,0
26,11,5,25.7,1676.25,1,2,0,0,0,0,0,0,1,30,20,30,20,16,3,1,.25,.25,.2,.3,.3,.2,.3,.2,90,6.225,20,5.7,42,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,1,30,20,30,20,3,11,1,1,0
26,12,2,68.3,1351.54,1,2,0,0,0,0,0,0,1,20,50,20,10,6,1,1,.3,.2,.3,.2,.2,.5,.2,.1,60,5.7,60,8.3,22,3,1,2,2,3,1,1,1,1,3,1,3,0,6,2,4,1,20,50,20,10,3,11,1,1,0
27,1,5,26.6,1939.125,0,1,1,30,30,10,30,9,0,0,0,0,0,0,1,3,.3,.3,.1,.3,.15,.35,.35,.15,20,6.6,90,7.05,24,3,2,3,0,1,0,0,3,1,2,3,3,3,2,2,5,1,30,30,10,30,3,11,1,1,0
27,2,5,97.05,2024.6,1,2,0,0,0,0,0,0,3,15,35,35,15,24,1,3,.3,.3,.1,.3,.15,.35,.35,.15,20,6.6,90,7.05,24,3,2,3,0,1,0,0,3,1,2,3,3,3,2,2,5,3,15,35,35,15,3,11,1,1,0
27,3,6,26.25,1728.55,0,1,0,25,25,25,25,1,0,0,0,0,0,0,0,3,.25,.25,.25,.25,.5,.5,0,0,20,6.25,90,7.5,14,3,2,3,0,1,0,0,3,1,2,3,3,3,2,2,5,0,25,25,25,25,3,11,1,1,0
27,4,4,150,1401.025,0,1,0,100,0,0,0,23,0,0,0,0,0,0,0,2,1,0,0,0,.3,.2,.3,.2,150,0,0,6.7,13,3,2,3,0,1,0,0,3,1,2,3,3,3,2,2,5,0,100,0,0,0,3,11,1,1,0
27,5,2,26.6,1764.325,0,1,2,30,10,30,30,5,0,0,0,0,0,0,2,3,.3,.1,.3,.3,.25,.25,.5,0,20,6.6,90,8.125,34,3,2,3,0,1,0,0,3,1,2,3,3,3,2,2,5,2,30,10,30,30,3,11,1,1,0
27,6,1,97.5,1808.6,0,1,3,50,50,0,0,22,0,0,0,0,0,0,3,0,.5,.5,0,0,.2,.2,.3,.3,90,7.5,20,6.7,41,3,2,3,0,1,0,0,3,1,2,3,3,3,2,2,5,3,50,50,0,0,3,11,1,1,0
